activation,branch,role,label,truth,question,answer,text,rel_rank
-0.04493853077292442,0,base,1,1,"Consider the following example: ‘‘‘The host cancelled the party.’’’ Choice 1: She was certain she had the flu. Choice 2: She worried she would catch the flu. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The host cancelled the party.’’’ Choice 1: She was certain she had the flu. Choice 2: She worried she would catch the flu. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.4589178356713427
-0.04481975734233856,0,base,0,0,"Consider the following example: ‘‘‘The girl found a bug in her cereal.’’’ Choice 1: She poured milk in the bowl. Choice 2: She lost her appetite. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl found a bug in her cereal.’’’ Choice 1: She poured milk in the bowl. Choice 2: She lost her appetite. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.46092184368737477
-0.042836353182792664,1,cf,1,0,"Consider the following example: ‘‘‘The shop was closed.’’’ Choice 1: The owner was helping customers. Choice 2: The shop was undergoing renovation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The shop was closed.’’’ Choice 1: The owner was helping customers. Choice 2: The shop was undergoing renovation. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.46292585170340683
-0.03976435586810112,0,base,1,1,"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.4649298597194389
-0.03933432698249817,1,cf,1,0,"Consider the following example: ‘‘‘The driver turned on the car's headlights.’’’ Choice 1: He heard thunder. Choice 2: The sun went down. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The driver turned on the car's headlights.’’’ Choice 1: He heard thunder. Choice 2: The sun went down. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.46693386773547096
-0.031922049820423126,0,base,1,1,"Consider the following example: ‘‘‘The skydiver glided safely to the ground.’’’ Choice 1: She opened her parachute. Choice 2: She jumped out of the plane. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The skydiver glided safely to the ground.’’’ Choice 1: She opened her parachute. Choice 2: She jumped out of the plane. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.46893787575150303
-0.02986386977136135,0,base,1,1,"Consider the following example: ‘‘‘I drank from the water fountain.’’’ Choice 1: I was thirsty. Choice 2: I felt nauseous. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I drank from the water fountain.’’’ Choice 1: I was thirsty. Choice 2: I felt nauseous. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.4709418837675351
-0.028483375906944275,1,cf,1,0,"Consider the following example: ‘‘‘The patient underwent the risky medical procedure.’’’ Choice 1: The procedure was costly. Choice 2: Specialists recommended the procedure. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The patient underwent the risky medical procedure.’’’ Choice 1: The procedure was costly. Choice 2: Specialists recommended the procedure. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.4729458917835671
-0.026405392214655876,1,cf,0,1,"Consider the following example: ‘‘‘The jewelry thieves were caught.’’’ Choice 1: The stolen jewelry was returned to its owners. Choice 2: The cost of the stolen jewelry was calculated. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The jewelry thieves were caught.’’’ Choice 1: The stolen jewelry was returned to its owners. Choice 2: The cost of the stolen jewelry was calculated. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.4749498997995992
-0.02486446499824524,1,cf,1,0,"Consider the following example: ‘‘‘The man read the cartoon in the newspaper.’’’ Choice 1: He sipped coffee. Choice 2: He chuckled. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man read the cartoon in the newspaper.’’’ Choice 1: He sipped coffee. Choice 2: He chuckled. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.47695390781563124
-0.017976243048906326,1,cf,0,1,"Consider the following example: ‘‘‘The girl found the missing puzzle piece.’’’ Choice 1: She completed the puzzle. Choice 2: She took apart the puzzle. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl found the missing puzzle piece.’’’ Choice 1: She completed the puzzle. Choice 2: She took apart the puzzle. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.4789579158316633
-0.017433037981390953,0,base,0,0,"Consider the following example: ‘‘‘The teacher caught the student chewing gum.’’’ Choice 1: The gum stuck to the student's shoe. Choice 2: The student spit out the gum. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The teacher caught the student chewing gum.’’’ Choice 1: The gum stuck to the student's shoe. Choice 2: The student spit out the gum. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.48096192384769537
-0.017227599397301674,0,base,1,1,"Consider the following example: ‘‘‘The hospital sent the patient home.’’’ Choice 1: The patient's symptoms cleared up. Choice 2: The patient's family visited him. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The hospital sent the patient home.’’’ Choice 1: The patient's symptoms cleared up. Choice 2: The patient's family visited him. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.48296593186372744
-0.016759684309363365,1,cf,1,0,"Consider the following example: ‘‘‘The girl met her favorite actor.’’’ Choice 1: She went to see his new film. Choice 2: She asked him for his autograph. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl met her favorite actor.’’’ Choice 1: She went to see his new film. Choice 2: She asked him for his autograph. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.4849699398797595
-0.013880021870136261,0,base,0,0,"Consider the following example: ‘‘‘The child kicked the stack of blocks.’’’ Choice 1: The stack towered over the boy's head. Choice 2: The blocks scattered all over the rug. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The child kicked the stack of blocks.’’’ Choice 1: The stack towered over the boy's head. Choice 2: The blocks scattered all over the rug. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.48697394789579157
-0.013213248923420906,0,base,1,1,"Consider the following example: ‘‘‘The group overlooked the woman's faux pas.’’’ Choice 1: The woman was relieved. Choice 2: The woman apologized. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The group overlooked the woman's faux pas.’’’ Choice 1: The woman was relieved. Choice 2: The woman apologized. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.48897795591182364
-0.011981707997620106,0,base,1,1,"Consider the following example: ‘‘‘I drank a cup of coffee.’’’ Choice 1: My yawning ceased. Choice 2: I nodded off to sleep. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I drank a cup of coffee.’’’ Choice 1: My yawning ceased. Choice 2: I nodded off to sleep. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.4909819639278557
-0.01057102158665657,1,cf,0,1,"Consider the following example: ‘‘‘Air pollution in the city worsened.’’’ Choice 1: Factories increased their production. Choice 2: Factories shut down. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘Air pollution in the city worsened.’’’ Choice 1: Factories increased their production. Choice 2: Factories shut down. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.49298597194388777
-0.010301681235432625,0,base,0,0,"Consider the following example: ‘‘‘A burglar broke into the house.’’’ Choice 1: The homeowners were asleep. Choice 2: The security alarm went off. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘A burglar broke into the house.’’’ Choice 1: The homeowners were asleep. Choice 2: The security alarm went off. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.49498997995991983
-0.00969041045755148,0,base,1,1,"Consider the following example: ‘‘‘The host served dinner to his guests.’’’ Choice 1: His guests were gracious. Choice 2: His guests went hungry. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The host served dinner to his guests.’’’ Choice 1: His guests were gracious. Choice 2: His guests went hungry. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.4969939879759519
-0.006518654525279999,0,base,0,0,"Consider the following example: ‘‘‘The man fainted.’’’ Choice 1: He took a nap. Choice 2: He ran a marathon. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man fainted.’’’ Choice 1: He took a nap. Choice 2: He ran a marathon. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.49899799599198397
-0.005616556853055954,1,cf,0,1,"Consider the following example: ‘‘‘I put my hands under the running faucet.’’’ Choice 1: The soap rinsed off my hands. Choice 2: The water splashed in my face. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I put my hands under the running faucet.’’’ Choice 1: The soap rinsed off my hands. Choice 2: The water splashed in my face. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.501002004008016
-0.0051682740449905396,0,base,0,0,"Consider the following example: ‘‘‘The girl handed down her clothes to her younger sister.’’’ Choice 1: The clothes were tattered. Choice 2: She outgrew the clothes. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl handed down her clothes to her younger sister.’’’ Choice 1: The clothes were tattered. Choice 2: She outgrew the clothes. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.503006012024048
-0.0040941014885902405,1,cf,1,0,"Consider the following example: ‘‘‘I ran the ice cube under warm water.’’’ Choice 1: The ice cube stuck to my fingers. Choice 2: The ice cube vanished. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I ran the ice cube under warm water.’’’ Choice 1: The ice cube stuck to my fingers. Choice 2: The ice cube vanished. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5050100200400801
-0.003458240069448948,0,base,1,1,"Consider the following example: ‘‘‘The girl found the missing puzzle piece.’’’ Choice 1: She completed the puzzle. Choice 2: She took apart the puzzle. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl found the missing puzzle piece.’’’ Choice 1: She completed the puzzle. Choice 2: She took apart the puzzle. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5070140280561122
0.0010033100843429565,1,cf,1,0,"Consider the following example: ‘‘‘I regained composure from my fit of anger.’’’ Choice 1: My heart pounded. Choice 2: I took deep breaths. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I regained composure from my fit of anger.’’’ Choice 1: My heart pounded. Choice 2: I took deep breaths. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5090180360721442
0.002031613141298294,1,cf,1,0,"Consider the following example: ‘‘‘The secretary put the caller on hold.’’’ Choice 1: The caller's phone lost reception. Choice 2: The caller waited on the line. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The secretary put the caller on hold.’’’ Choice 1: The caller's phone lost reception. Choice 2: The caller waited on the line. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5110220440881763
0.013269893825054169,0,base,0,0,"Consider the following example: ‘‘‘The teacher assigned homework to the students.’’’ Choice 1: The students passed notes. Choice 2: The students groaned. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The teacher assigned homework to the students.’’’ Choice 1: The students passed notes. Choice 2: The students groaned. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5130260521042084
0.01461128331720829,1,cf,1,0,"Consider the following example: ‘‘‘The woman felt lonely.’’’ Choice 1: She renovated her kitchen. Choice 2: She adopted a cat. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman felt lonely.’’’ Choice 1: She renovated her kitchen. Choice 2: She adopted a cat. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5150300601202404
0.019112536683678627,0,base,1,1,"Consider the following example: ‘‘‘The kidnappers released the hostage.’’’ Choice 1: They accepted ransom money. Choice 2: They escaped from jail. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The kidnappers released the hostage.’’’ Choice 1: They accepted ransom money. Choice 2: They escaped from jail. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5170340681362725
0.019941790029406548,0,base,1,1,"Consider the following example: ‘‘‘The girl pushed herself off the top of the slide.’’’ Choice 1: She glided down the slide. Choice 2: She crawled up the slide. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl pushed herself off the top of the slide.’’’ Choice 1: She glided down the slide. Choice 2: She crawled up the slide. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5190380761523046
0.021041711792349815,0,base,0,0,"Consider the following example: ‘‘‘The woman sensed a pleasant smell.’’’ Choice 1: She remembered to take her medication. Choice 2: She was reminded of her childhood. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman sensed a pleasant smell.’’’ Choice 1: She remembered to take her medication. Choice 2: She was reminded of her childhood. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5210420841683366
0.022074982523918152,1,cf,1,0,"Consider the following example: ‘‘‘The police eliminated the woman from the list of suspects.’’’ Choice 1: The police interrogated her. Choice 2: Her alibi checked out. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The police eliminated the woman from the list of suspects.’’’ Choice 1: The police interrogated her. Choice 2: Her alibi checked out. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5230460921843687
0.023419663310050964,1,cf,0,1,"Consider the following example: ‘‘‘I put coins in the washing machine at the laundromat.’’’ Choice 1: The machine powered on. Choice 2: I ran out of laundry detergent. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I put coins in the washing machine at the laundromat.’’’ Choice 1: The machine powered on. Choice 2: I ran out of laundry detergent. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5250501002004008
0.02470982074737549,0,base,0,0,"Consider the following example: ‘‘‘The girl wanted to demonstrate proper etiquette.’’’ Choice 1: She threw away her napkin after eating. Choice 2: She put her napkin on her lap before eating. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl wanted to demonstrate proper etiquette.’’’ Choice 1: She threw away her napkin after eating. Choice 2: She put her napkin on her lap before eating. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5270541082164328
0.02486703172326088,0,base,0,0,"Consider the following example: ‘‘‘The water in the teapot started to boil.’’’ Choice 1: The teapot cooled. Choice 2: The teapot whistled. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The water in the teapot started to boil.’’’ Choice 1: The teapot cooled. Choice 2: The teapot whistled. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5290581162324649
0.026509789749979973,0,base,1,1,"Consider the following example: ‘‘‘The jewelry thieves were caught.’’’ Choice 1: The stolen jewelry was returned to its owners. Choice 2: The cost of the stolen jewelry was calculated. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The jewelry thieves were caught.’’’ Choice 1: The stolen jewelry was returned to its owners. Choice 2: The cost of the stolen jewelry was calculated. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.531062124248497
0.029488151893019676,0,base,0,0,"Consider the following example: ‘‘‘I put rubber gloves on.’’’ Choice 1: I was preparing to wash my hands. Choice 2: I was preparing to clean the bathroom. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I put rubber gloves on.’’’ Choice 1: I was preparing to wash my hands. Choice 2: I was preparing to clean the bathroom. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.533066132264529
0.030433857813477516,1,cf,1,0,"Consider the following example: ‘‘‘The girl handed down her clothes to her younger sister.’’’ Choice 1: The clothes were tattered. Choice 2: She outgrew the clothes. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl handed down her clothes to her younger sister.’’’ Choice 1: The clothes were tattered. Choice 2: She outgrew the clothes. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5350701402805611
0.03164748102426529,1,cf,1,0,"Consider the following example: ‘‘‘The computer was expensive to fix.’’’ Choice 1: I got it repaired. Choice 2: I bought a new one. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The computer was expensive to fix.’’’ Choice 1: I got it repaired. Choice 2: I bought a new one. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5370741482965932
0.03165392577648163,1,cf,1,0,"Consider the following example: ‘‘‘I tipped the bottle.’’’ Choice 1: The liquid in the bottle froze. Choice 2: The liquid in the bottle poured out. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I tipped the bottle.’’’ Choice 1: The liquid in the bottle froze. Choice 2: The liquid in the bottle poured out. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5390781563126252
0.03274553269147873,0,base,1,1,"Consider the following example: ‘‘‘The dust came off the desk.’’’ Choice 1: I wiped the desk with a cloth. Choice 2: I removed the books from the desk. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The dust came off the desk.’’’ Choice 1: I wiped the desk with a cloth. Choice 2: I removed the books from the desk. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5410821643286573
0.03457847982645035,1,cf,0,1,"Consider the following example: ‘‘‘I drank a cup of coffee.’’’ Choice 1: My yawning ceased. Choice 2: I nodded off to sleep. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I drank a cup of coffee.’’’ Choice 1: My yawning ceased. Choice 2: I nodded off to sleep. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5430861723446894
0.036732904613018036,1,cf,1,0,"Consider the following example: ‘‘‘The teacher assigned homework to the students.’’’ Choice 1: The students passed notes. Choice 2: The students groaned. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The teacher assigned homework to the students.’’’ Choice 1: The students passed notes. Choice 2: The students groaned. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5450901803607214
0.036955513060092926,0,base,0,0,"Consider the following example: ‘‘‘The customer filed a complaint with the store manager.’’’ Choice 1: The sales associate undercharged the customer. Choice 2: The sales associate acted rude to the customer. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The customer filed a complaint with the store manager.’’’ Choice 1: The sales associate undercharged the customer. Choice 2: The sales associate acted rude to the customer. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5470941883767535
0.03796513006091118,0,base,1,1,"Consider the following example: ‘‘‘I rubbed the soap between my hands.’’’ Choice 1: The soap foamed. Choice 2: My hands went numb. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I rubbed the soap between my hands.’’’ Choice 1: The soap foamed. Choice 2: My hands went numb. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5490981963927856
0.040220946073532104,0,base,0,0,"Consider the following example: ‘‘‘The pair of students came under scrutiny by the teacher.’’’ Choice 1: The students both received excellent grades. Choice 2: Their responses on the assignment were identical. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The pair of students came under scrutiny by the teacher.’’’ Choice 1: The students both received excellent grades. Choice 2: Their responses on the assignment were identical. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5511022044088176
0.04121420159935951,0,base,0,0,"Consider the following example: ‘‘‘I clumsily bumped into the stranger.’’’ Choice 1: I ran away. Choice 2: I apologized to him. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I clumsily bumped into the stranger.’’’ Choice 1: I ran away. Choice 2: I apologized to him. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5531062124248497
0.04159100726246834,1,cf,1,0,"Consider the following example: ‘‘‘I spit out my chewing gum.’’’ Choice 1: I blew a bubble with the gum. Choice 2: The gum lost its flavor. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I spit out my chewing gum.’’’ Choice 1: I blew a bubble with the gum. Choice 2: The gum lost its flavor. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5551102204408818
0.0416073352098465,0,base,0,0,"Consider the following example: ‘‘‘The sun emerged from the clouds.’’’ Choice 1: The woman glanced at her watch. Choice 2: The woman took her sweater off. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The sun emerged from the clouds.’’’ Choice 1: The woman glanced at her watch. Choice 2: The woman took her sweater off. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5571142284569138
0.042115408927202225,0,base,1,1,"Consider the following example: ‘‘‘The children knocked over a lamp.’’’ Choice 1: They had a pillow fight. Choice 2: They jumped on the bed. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The children knocked over a lamp.’’’ Choice 1: They had a pillow fight. Choice 2: They jumped on the bed. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5591182364729459
0.04230465739965439,1,cf,0,1,"Consider the following example: ‘‘‘The clock chimed.’’’ Choice 1: It was the top of the hour. Choice 2: The hour seemed to drag on. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The clock chimed.’’’ Choice 1: It was the top of the hour. Choice 2: The hour seemed to drag on. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.561122244488978
0.04358813166618347,0,base,1,1,"Consider the following example: ‘‘‘The clock chimed.’’’ Choice 1: It was the top of the hour. Choice 2: The hour seemed to drag on. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The clock chimed.’’’ Choice 1: It was the top of the hour. Choice 2: The hour seemed to drag on. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.56312625250501
0.044285476207733154,0,base,0,0,"Consider the following example: ‘‘‘The journalist wrote a biography about the humanitarian's life.’’’ Choice 1: The humanitarian was difficult for the journalist to interview. Choice 2: The journalist was intrigued by the humanitarian's work. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The journalist wrote a biography about the humanitarian's life.’’’ Choice 1: The humanitarian was difficult for the journalist to interview. Choice 2: The journalist was intrigued by the humanitarian's work. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5651302605210421
0.044392943382263184,0,base,1,1,"Consider the following example: ‘‘‘The farmland needed irrigation.’’’ Choice 1: A canal was constructed. Choice 2: A flood occurred. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The farmland needed irrigation.’’’ Choice 1: A canal was constructed. Choice 2: A flood occurred. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5671342685370742
0.044505707919597626,0,base,1,1,"Consider the following example: ‘‘‘The benefactor requested to stay anonymous.’’’ Choice 1: He wanted to maintain his privacy. Choice 2: He supported the cause behind his donation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The benefactor requested to stay anonymous.’’’ Choice 1: He wanted to maintain his privacy. Choice 2: He supported the cause behind his donation. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5691382765531062
0.046155959367752075,1,cf,1,0,"Consider the following example: ‘‘‘The girl performed in a dance recital.’’’ Choice 1: Her parents showed her how to dance. Choice 2: Her parents came to watch the recital. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl performed in a dance recital.’’’ Choice 1: Her parents showed her how to dance. Choice 2: Her parents came to watch the recital. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5711422845691383
0.04677733778953552,0,base,0,0,"Consider the following example: ‘‘‘The crowd gave the band a standing ovation.’’’ Choice 1: The band signed autographs. Choice 2: The band reappeared on the stage. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The crowd gave the band a standing ovation.’’’ Choice 1: The band signed autographs. Choice 2: The band reappeared on the stage. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5731462925851704
0.05047199875116348,0,base,1,1,"Consider the following example: ‘‘‘The school principal implemented a dress code.’’’ Choice 1: Students protested the decision. Choice 2: Students were expelled from school. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The school principal implemented a dress code.’’’ Choice 1: Students protested the decision. Choice 2: Students were expelled from school. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5751503006012024
0.050745297223329544,0,base,1,1,"Consider the following example: ‘‘‘Air pollution in the city worsened.’’’ Choice 1: Factories increased their production. Choice 2: Factories shut down. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘Air pollution in the city worsened.’’’ Choice 1: Factories increased their production. Choice 2: Factories shut down. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5771543086172345
0.05336024984717369,1,cf,0,1,"Consider the following example: ‘‘‘The woman gave the man her phone number.’’’ Choice 1: She was attracted to him. Choice 2: She was repulsed by him. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman gave the man her phone number.’’’ Choice 1: She was attracted to him. Choice 2: She was repulsed by him. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5791583166332666
0.057362690567970276,1,cf,0,1,"Consider the following example: ‘‘‘The runner wore shorts.’’’ Choice 1: The forecast predicted high temperatures. Choice 2: She planned to run along the beach. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The runner wore shorts.’’’ Choice 1: The forecast predicted high temperatures. Choice 2: She planned to run along the beach. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5811623246492986
0.057810597121715546,1,cf,1,0,"Consider the following example: ‘‘‘The woman complimented the man.’’’ Choice 1: He sneezed. Choice 2: He blushed. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman complimented the man.’’’ Choice 1: He sneezed. Choice 2: He blushed. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5831663326653307
